Student_ID,Attendance,Assignment,Quiz,Midterm,Final,Previous_GPA,Average_Score,Risk_Level
3539,43,42,46,56,57,3.07,52.7,High
3540,79,39,71,64,86,2.01,72.5,Medium
3541,74,84,82,52,27,2.02,50.4,Medium
3542,71,38,93,26,48,3.09,47.2,High
3543,81,81,82,41,29,2.87,48.3,High
3544,73,31,36,24,88,2.9,56.4,Medium
3545,82,54,68,34,94,2.8,68.2,Low
3546,64,42,42,40,87,3.84,61.6,Medium
3547,49,80,91,36,68,2.72,60.0,High
3548,60,87,32,75,77,3.71,71.2,Low
3549,85,63,42,69,54,3.81,61.3,Medium
3550,78,64,76,26,69,3.0,57.2,Medium
3551,66,32,81,69,59,2.89,62.2,Medium
3552,66,88,73,79,31,3.52,58.8,Medium
3553,41,99,39,26,35,3.42,39.7,High
3554,80,77,71,59,97,2.66,79.3,Low
3555,87,93,42,64,67,2.21,68.2,Medium
3556,52,48,54,78,20,2.53,46.8,High
3557,48,96,86,94,84,2.26,84.8,High
3558,91,34,53,74,41,2.59,56.4,Medium
3559,75,96,52,83,34,2.52,60.8,Medium
3560,61,40,65,84,86,3.28,76.2,Low
3561,81,97,64,73,33,3.91,59.3,Medium
3562,65,98,38,59,92,3.37,74.6,Low
3563,97,30,34,72,38,3.85,52.9,Medium
3564,93,92,97,63,59,3.57,70.7,Low
3565,51,58,85,82,23,3.46,53.2,High
3566,56,41,58,21,52,2.83,42.6,High
3567,53,70,37,98,62,2.65,70.2,High
3568,53,31,89,40,56,3.69,51.7,High
3569,96,66,78,69,85,3.81,78.7,Low
3570,73,74,51,71,46,2.9,59.5,Medium
3571,92,77,40,28,64,2.02,54.9,Medium
3572,96,53,59,39,69,3.59,60.1,Medium
3573,59,51,46,37,82,2.57,59.5,High
3574,50,40,21,49,25,2.02,35.8,High
3575,55,87,99,84,86,3.61,83.7,High
3576,90,75,58,43,86,3.03,69.6,Low
3577,70,58,75,66,78,3.37,71.3,Low
3578,94,64,32,63,32,3.83,50.7,Medium
3579,45,44,75,48,40,3.08,46.8,High
3580,95,89,85,96,83,3.01,88.9,Low
3581,58,71,97,87,56,2.58,71.1,High
3582,76,72,75,36,99,2.61,72.7,Low
3583,97,78,47,24,67,3.59,56.2,Medium
3584,43,93,83,69,75,2.9,72.6,High
3585,86,61,90,59,63,2.33,66.6,Medium
3586,43,93,83,65,32,2.19,54.2,High
3587,59,31,75,70,23,2.95,46.7,High
3588,49,53,60,30,92,2.93,62.0,High
3589,63,95,60,31,52,3.31,51.9,Medium
3590,93,67,23,32,56,2.94,50.3,Medium
3591,74,60,76,83,72,2.29,74.7,Medium
3592,65,55,49,27,43,3.02,42.2,High
3593,76,58,65,84,70,3.81,73.1,Low
3594,77,96,75,28,60,2.32,57.2,Medium
3595,60,54,50,21,48,3.38,41.9,High
3596,93,77,26,97,78,3.19,79.9,Low
3597,79,94,96,32,59,3.5,60.1,Medium
3598,78,82,73,21,70,2.3,57.6,Medium
3599,60,96,27,87,69,3.88,72.0,Low
3600,49,47,74,95,55,3.24,67.5,High
3601,77,38,88,67,98,3.69,79.6,Low
3602,85,67,63,93,79,2.49,81.0,Medium
3603,43,50,32,22,37,3.48,33.9,High
3604,99,94,39,87,39,3.56,64.9,Medium
3605,96,50,97,25,24,2.79,41.4,High
3606,84,56,51,24,37,2.77,41.1,High
3607,59,99,79,22,59,3.32,53.9,High
3608,56,73,69,29,20,2.19,36.5,High
3609,94,57,46,62,38,3.47,53.5,Medium
3610,46,74,44,38,45,2.09,45.8,High
3611,43,46,71,33,48,2.38,45.1,High
3612,68,69,87,40,78,3.33,65.6,Low
3613,53,32,40,62,82,2.2,63.9,High
3614,42,95,37,47,81,3.94,63.9,High
3615,63,75,58,40,67,3.74,58.4,Medium
3616,76,59,34,55,81,3.25,65.8,Low
3617,55,98,72,43,37,3.64,50.2,High
3618,97,38,57,73,85,3.78,75.1,Low
3619,94,40,67,57,46,2.52,55.6,Medium
3620,91,98,71,36,25,3.7,46.8,High
3621,43,95,91,41,89,2.39,70.8,High
3622,95,60,47,64,78,2.83,70.6,Low
3623,63,62,35,93,25,3.12,53.9,Medium
3624,73,68,35,80,50,3.43,61.6,Medium
3625,69,75,54,30,75,2.06,58.8,Medium
3626,57,66,36,80,73,2.58,69.1,High
3627,58,89,92,57,60,3.22,65.0,High
3628,70,60,71,85,37,2.71,60.4,Medium
3629,99,40,31,52,42,3.55,49.4,High
3630,99,31,67,62,55,3.3,60.3,Medium
3631,58,56,41,50,44,2.47,48.1,High
3632,88,31,68,54,26,2.29,45.3,High
3633,85,50,71,56,39,3.26,53.0,Medium
3634,58,87,98,66,24,2.9,53.7,High
3635,61,34,20,42,37,2.34,38.9,High
3636,63,81,85,55,52,2.65,60.2,Medium
3637,84,74,83,59,98,2.61,81.0,Low
3638,51,49,27,34,54,2.22,44.5,High
3639,69,90,44,56,84,3.09,70.7,Low
3640,97,67,85,23,82,3.53,64.6,Medium
3641,77,49,92,41,91,3.15,70.5,Low
3642,92,54,92,41,90,3.65,72.1,Low
3643,70,31,96,97,60,2.26,72.8,Medium
3644,75,61,89,97,69,2.87,79.2,Low
3645,58,55,98,36,49,3.22,51.5,High
3646,87,99,70,91,57,3.35,75.7,Low
3647,84,70,72,99,54,3.39,73.9,Low
3648,75,96,34,99,85,3.46,84.2,Low
3649,69,30,69,57,65,3.3,59.9,Medium
3650,94,80,90,43,27,2.19,50.1,Medium
3651,88,34,94,25,87,3.39,63.9,Medium
3652,94,42,57,87,56,3.45,67.8,Low
3653,72,48,59,25,32,3.99,38.2,High
3654,57,41,85,45,92,3.39,68.6,High
3655,91,77,58,60,64,3.37,66.2,Low
3656,88,54,93,94,48,3.03,70.9,Low
3657,98,86,36,57,60,3.74,63.1,Medium
3658,67,64,26,99,75,3.99,75.4,Low
3659,98,34,58,62,35,3.56,51.6,Medium
3660,86,51,87,72,31,3.23,56.4,Medium
3661,50,86,54,34,85,2.16,63.2,High
3662,96,76,70,75,81,3.45,79.1,Low
3663,99,83,66,75,38,3.42,62.5,Medium
3664,93,32,55,50,49,3.55,52.6,Medium
3665,84,82,83,76,35,2.25,61.7,Medium
3666,72,60,32,70,32,3.31,50.2,Medium
3667,56,98,37,43,88,2.59,67.2,High
3668,45,62,40,77,42,3.52,54.6,High
3669,43,79,84,92,81,2.48,80.6,High
3670,59,45,27,23,50,3.37,40.0,High
3671,87,68,67,29,72,2.59,59.7,Medium
3672,86,75,62,82,36,2.02,61.3,Medium
3673,66,76,72,92,68,3.27,76.2,Low
3674,54,73,46,34,68,2.23,54.7,High
3675,45,38,38,82,86,3.32,71.1,High
3676,86,79,42,38,45,3.85,50.1,Medium
3677,53,89,69,82,32,3.94,58.5,High
3678,99,44,70,75,57,2.47,66.6,Medium
3679,50,65,62,40,41,3.62,46.1,High
3680,78,92,70,53,48,2.71,59.1,Medium
3681,48,98,88,36,64,3.8,59.8,High
3682,65,70,60,37,65,3.57,56.6,Medium
3683,55,53,91,85,58,2.15,68.6,High
3684,44,78,30,70,88,2.81,71.4,High
3685,96,47,99,84,97,2.67,88.2,Low
3686,91,36,71,62,87,3.57,73.2,Low
3687,49,33,42,76,58,2.82,58.4,High
3688,89,98,68,29,39,3.37,49.8,High
3689,42,89,57,56,96,3.2,74.0,High
3690,52,84,66,67,87,3.95,75.1,High
3691,82,45,91,88,54,3.88,69.8,Low
3692,88,58,26,75,27,2.86,50.5,Medium
3693,69,52,85,95,71,3.45,77.5,Low
3694,93,43,96,55,59,3.66,63.3,Medium
3695,84,78,81,50,55,3.8,61.3,Medium
3696,45,62,48,74,25,2.14,47.7,High
3697,56,54,57,57,89,2.6,69.4,High
3698,98,50,52,92,92,2.64,84.4,Low
3699,84,46,48,34,35,2.87,42.0,High
3700,90,52,98,35,65,2.34,60.5,Medium
3701,92,86,42,96,78,2.99,82.0,Low
3702,58,87,22,72,57,3.33,61.1,High
3703,81,43,64,75,37,2.99,56.1,Medium
3704,74,49,27,26,31,3.33,35.2,High
3705,85,59,48,76,73,2.13,71.2,Medium
3706,65,48,21,74,66,3.75,62.0,Medium
3707,90,82,69,71,20,3.88,53.4,Medium
3708,44,85,84,23,34,3.24,41.8,High
3709,68,52,39,62,99,3.76,74.1,Low
3710,76,91,71,59,40,2.26,57.5,Medium
3711,59,62,56,49,20,3.59,40.4,High
3712,88,47,91,29,86,2.24,65.7,Medium
3713,60,62,46,26,31,2.82,37.0,High
3714,49,61,66,55,47,2.65,52.9,High
3715,44,90,25,54,58,3.17,55.3,High
3716,75,83,79,58,56,2.6,63.5,Medium
3717,45,46,64,55,79,3.27,63.6,High
3718,65,48,63,39,50,2.73,49.3,High
3719,43,99,37,68,77,3.72,69.1,High
3720,78,63,84,78,30,3.27,57.9,Medium
3721,78,54,44,68,48,2.43,57.2,Medium
3722,89,97,46,45,32,2.67,49.5,High
3723,74,40,26,55,70,3.69,58.5,Medium
3724,40,45,63,62,73,2.77,62.6,High
3725,63,90,48,62,38,3.07,53.9,Medium
3726,96,36,63,95,77,3.3,78.8,Low
3727,75,45,55,52,55,2.7,55.1,Medium
3728,45,45,38,97,47,2.59,60.7,High
3729,80,69,25,64,87,2.95,71.4,Low
3730,93,41,44,64,22,2.43,45.8,High
3731,85,64,50,34,60,2.57,54.1,Medium
3732,99,50,28,36,54,2.12,50.1,Medium
3733,83,79,93,31,95,2.61,72.8,Low
3734,99,72,56,41,95,2.64,73.0,Low
3735,96,46,46,42,69,3.92,59.0,Medium
3736,70,61,32,97,93,3.18,82.6,Low
3737,59,70,60,31,49,3.57,47.8,High
3738,63,35,85,87,91,2.09,80.8,Medium
3739,64,56,43,70,96,2.21,75.7,Medium
3740,75,49,63,32,89,3.63,63.9,Medium
3741,60,54,79,76,73,3.25,71.3,Low
3742,69,95,28,74,90,2.38,77.4,Medium
3743,63,38,21,47,70,2.81,54.3,Medium
3744,83,82,75,63,47,3.08,61.7,Medium
3745,81,90,49,38,83,3.69,66.6,Low
3746,69,67,41,65,40,2.12,53.2,Medium
3747,61,32,94,22,46,3.19,43.7,High
3748,67,99,32,39,46,3.43,49.9,High
3749,46,84,90,44,96,3.96,73.6,High
3750,74,30,35,94,69,3.61,69.7,Low
3751,94,99,64,75,48,2.55,67.4,Low
3752,67,74,84,80,58,3.42,69.7,Low
3753,53,76,30,74,76,3.53,68.5,High
3754,95,55,89,54,56,3.46,62.5,Medium
3755,49,43,39,97,83,3.64,75.4,High
3756,55,83,82,78,67,3.81,72.2,High
3757,55,75,31,58,41,2.2,49.9,High
3758,93,60,81,76,49,2.21,65.8,Medium
3759,70,88,61,86,47,3.59,66.5,Low
3760,81,58,88,53,42,2.5,55.4,Medium
3761,64,46,77,60,23,2.12,45.9,High
3762,52,43,24,41,22,2.8,33.0,High
3763,45,65,46,46,80,3.64,61.4,High
3764,83,87,47,40,23,2.25,42.9,High
3765,48,53,45,60,84,3.34,66.2,High
3766,84,92,68,50,31,2.01,51.8,Medium
3767,75,54,40,46,32,2.22,43.5,High
3768,95,88,20,56,53,2.7,58.3,Medium
3769,82,61,77,85,78,2.17,78.7,Medium
3770,59,47,98,73,92,3.69,79.1,High
3771,57,66,74,28,50,3.73,48.1,High
3772,97,55,45,61,90,3.51,74.0,Low
3773,82,38,44,55,32,2.48,45.7,High
3774,96,93,96,29,73,3.05,66.4,Low
3775,60,49,52,78,21,2.37,47.9,High
3776,43,83,91,59,52,2.56,60.2,High
3777,89,59,88,73,69,3.03,73.1,Low
3778,72,82,25,58,26,3.47,45.7,High
3779,66,92,42,26,37,2.19,42.6,High
3780,46,40,49,23,70,2.59,48.4,High
3781,45,60,97,34,27,3.85,41.2,High
3782,54,78,73,95,74,2.86,78.6,High
3783,57,48,30,67,95,3.88,71.6,High
3784,71,41,50,25,62,3.98,48.5,High
3785,95,44,25,92,78,3.05,75.2,Low
3786,50,60,30,54,49,2.58,49.8,High
3787,59,72,96,91,78,3.58,81.2,High
3788,63,66,31,90,28,2.32,54.2,Medium
3789,54,58,85,87,87,2.5,80.6,High
3790,87,55,72,77,58,3.57,67.7,Low
3791,46,31,55,96,30,2.87,54.0,High
3792,60,44,36,38,21,2.4,33.8,High
3793,81,33,47,81,42,3.3,57.2,Medium
3794,65,79,41,90,82,3.47,78.3,Low
3795,83,67,26,29,41,2.25,42.7,High
3796,95,52,34,44,80,2.55,63.3,Medium
3797,53,88,30,63,45,2.44,54.0,High
3798,96,57,43,77,31,2.76,55.1,Medium
3799,76,95,86,44,51,3.53,59.3,Medium
3800,97,37,49,95,28,3.43,58.0,Medium
3801,60,58,89,59,88,3.33,73.6,Low
3802,57,40,85,95,90,2.01,82.7,High
3803,44,47,80,89,52,2.28,64.6,High
3804,42,84,97,29,43,2.45,48.2,High
3805,62,79,60,85,88,2.54,80.8,Low
3806,65,43,70,44,57,2.29,53.8,Medium
3807,76,38,63,90,30,2.82,56.7,Medium
3808,63,40,32,30,51,2.15,42.9,High
3809,88,92,31,55,83,3.5,70.8,Low
3810,58,96,28,68,91,3.58,75.0,High
3811,90,82,67,67,39,3.15,59.6,Medium
3812,64,68,68,26,53,2.18,49.0,High
3813,60,85,72,96,61,3.78,74.9,Low
3814,51,57,75,70,27,3.93,50.1,High
3815,96,68,59,36,85,2.4,67.1,Medium
3816,80,54,43,51,40,3.41,49.0,High
3817,72,50,91,45,98,3.68,74.0,Low
3818,89,39,52,41,89,3.08,65.9,Low
3819,92,72,42,32,24,2.65,39.8,High
3820,43,44,96,31,86,2.96,62.0,High
3821,81,77,73,90,62,3.02,74.9,Low
3822,96,50,72,20,35,2.8,41.8,High
3823,46,89,68,52,92,3.86,72.7,High
3824,61,79,97,33,54,3.49,55.2,Medium
3825,94,52,97,83,62,2.48,74.0,Medium
3826,72,42,99,62,58,3.17,63.1,Medium
3827,56,98,68,77,29,3.38,56.9,High
3828,63,33,79,60,93,2.28,72.7,Medium
3829,73,38,84,87,39,2.72,61.2,Medium
3830,67,64,51,58,20,3.81,43.6,High
3831,97,50,98,20,25,3.13,40.5,High
3832,82,87,40,60,72,2.43,67.7,Medium
3833,80,47,37,64,65,2.25,61.6,Medium
3834,78,72,79,98,85,3.04,86.3,Low
3835,61,35,32,32,57,3.1,45.2,High
3836,88,96,43,90,52,2.67,70.5,Low
3837,56,41,49,28,86,3.26,57.4,High
3838,73,41,21,82,96,2.14,76.5,Medium
3839,45,95,44,42,54,2.29,52.6,High
3840,85,31,69,73,98,3.09,79.6,Low
3841,45,44,33,66,64,2.12,57.6,High
3842,73,52,25,58,41,3.76,48.8,High
3843,40,58,95,45,87,2.28,67.6,High
3844,49,36,49,20,36,3.35,33.8,High
3845,60,57,49,33,24,2.78,36.1,High
3846,44,43,57,93,76,2.8,72.7,High
3847,41,73,77,84,59,3.53,67.9,High
3848,61,59,60,88,49,3.0,64.0,Medium
3849,87,61,76,86,61,3.45,72.6,Low
3850,96,99,55,68,26,3.01,55.8,Medium
3851,41,35,83,69,90,3.19,72.6,High
3852,49,56,35,77,38,3.52,52.3,High
3853,73,53,97,72,60,3.21,67.9,Low
3854,55,63,91,76,53,3.23,64.9,High
3855,87,69,33,37,41,3.58,46.4,High
3856,90,76,50,35,71,3.9,60.5,Medium
3857,78,53,85,21,25,2.75,37.9,High
3858,61,94,87,32,93,3.15,71.0,Low
3859,51,47,84,64,44,2.17,55.0,High
3860,63,73,74,99,85,2.72,84.7,Low
3861,86,86,97,91,29,2.82,65.8,Low
3862,79,57,59,62,93,3.67,75.3,Low
3863,77,52,44,91,45,3.03,62.6,Medium
3864,99,63,44,73,24,3.46,52.1,Medium
3865,98,40,22,93,87,2.04,78.7,Medium
3866,49,64,88,50,90,2.93,71.1,High
3867,74,71,45,95,69,3.8,75.1,Low
3868,90,57,59,28,36,2.45,43.4,High
3869,88,53,57,92,30,2.06,59.4,Medium
3870,71,37,57,67,72,2.87,65.4,Low
3871,46,82,87,37,69,3.41,60.2,High
3872,60,33,26,30,27,2.91,31.7,High
3873,59,34,49,81,81,2.92,70.9,High
3874,65,78,38,38,95,3.34,67.5,Low
3875,43,59,54,93,48,2.51,62.7,High
3876,85,92,52,43,63,3.5,61.0,Medium
3877,91,76,52,32,64,2.31,57.1,Medium
3878,61,55,97,65,48,2.79,60.0,Medium
3879,54,86,57,72,78,3.31,72.5,High
3880,95,66,29,48,34,3.66,47.0,High
3881,79,36,76,55,89,3.58,71.2,Low
3882,60,69,47,90,63,3.44,69.8,Low
3883,54,68,97,36,55,2.72,54.7,High
3884,61,91,57,67,76,2.24,71.4,Medium
3885,91,82,35,96,83,2.43,82.8,Medium
3886,67,33,40,43,95,3.73,64.9,Medium
3887,53,54,25,73,57,3.71,57.9,High
3888,66,36,60,20,36,3.9,36.6,High
3889,80,57,34,98,46,2.15,64.9,Medium
3890,79,98,22,86,36,3.07,60.1,Medium
3891,97,96,62,25,82,3.3,65.8,Low
3892,67,49,66,97,30,3.42,59.3,Medium
3893,65,40,33,74,83,3.29,69.2,Low
3894,88,96,85,57,58,3.54,67.2,Low
3895,41,36,48,52,21,2.72,36.5,High
3896,64,52,23,27,85,2.36,56.0,Medium
3897,95,90,45,98,73,2.41,81.6,Medium
3898,42,63,31,97,48,2.02,61.9,High
3899,47,48,21,39,64,2.7,48.9,High
3900,83,87,36,74,99,2.18,82.4,Medium
3901,72,38,54,67,50,2.64,56.5,Medium
3902,81,77,29,75,68,3.26,68.4,Low
3903,91,70,62,29,28,3.79,42.2,High
3904,74,77,40,71,46,3.68,58.8,Medium
3905,45,74,34,69,75,2.51,66.0,High
3906,78,54,54,53,97,2.27,73.3,Medium
3907,91,54,79,55,64,2.39,64.5,Medium
3908,62,48,63,80,62,3.94,66.1,Low
3909,64,68,24,35,41,3.1,42.5,High
3910,98,56,92,98,52,2.37,74.8,Medium
3911,89,92,37,37,46,3.68,51.3,Medium
3912,82,97,40,90,59,2.79,72.5,Low
3913,58,48,91,66,45,3.8,57.5,High
3914,44,57,93,51,64,2.52,60.3,High
3915,90,62,70,62,64,2.79,66.4,Low
3916,50,39,60,59,45,3.01,50.6,High
3917,95,59,43,84,89,3.79,80.5,Low
3918,51,51,43,54,86,3.74,65.1,High
3919,49,32,57,88,25,3.15,50.2,High
3920,47,77,63,69,47,2.44,58.2,High
3921,63,31,76,31,86,2.81,60.7,Medium
3922,99,83,78,95,32,3.95,67.3,Low
3923,67,35,53,77,82,3.22,71.4,Low
3924,80,69,94,82,32,3.56,61.7,Medium
3925,75,31,42,92,96,2.9,80.8,Low
3926,76,31,62,68,20,3.06,45.3,High
3927,60,84,59,55,59,2.86,60.4,Medium
3928,47,89,66,73,56,3.41,64.5,High
3929,94,35,60,66,50,3.7,58.7,Medium
3930,48,48,66,51,36,3.01,45.9,High
3931,86,56,39,72,28,2.96,50.9,Medium
3932,54,30,96,51,83,2.68,66.5,High
3933,87,62,84,81,76,2.35,78.0,Medium
3934,85,69,87,56,32,3.88,53.7,Medium
3935,79,61,43,57,56,2.63,57.8,Medium
3936,57,98,55,49,33,3.6,48.9,High
3937,81,46,64,77,94,3.43,79.8,Low
3938,99,37,21,51,44,3.58,48.6,High
3939,59,86,47,85,97,3.87,83.5,High
3940,45,71,45,70,76,3.25,67.5,High
3941,51,38,42,30,90,3.8,58.1,High
3942,41,64,98,78,61,2.34,68.1,High
3943,46,82,55,39,61,3.25,54.4,High
3944,55,83,25,56,66,3.54,59.5,High
3945,42,54,54,92,63,2.54,67.8,High
3946,84,96,57,68,60,3.48,68.1,Low
3947,42,91,54,38,22,3.56,38.9,High
3948,66,84,93,74,20,3.66,54.5,Medium
3949,89,75,72,59,98,2.63,80.5,Low
3950,82,53,57,26,30,3.36,39.0,High
3951,79,75,78,24,26,2.61,40.8,High
3952,77,51,62,61,31,3.48,49.7,High
3953,72,40,23,67,57,2.93,56.4,Medium
3954,67,77,24,26,73,3.2,53.8,Medium
3955,40,37,87,30,86,2.83,59.8,High
3956,94,68,64,92,72,2.32,79.0,Medium
3957,47,64,99,68,51,2.36,61.8,High
3958,76,78,44,49,64,2.16,60.1,Medium
3959,71,75,97,60,70,3.24,70.3,Low
3960,99,67,30,22,56,3.7,48.6,High
3961,87,37,48,59,78,2.04,66.1,Medium
3962,82,83,53,70,73,2.13,72.0,Medium
3963,76,66,33,51,37,2.91,47.6,High
3964,43,69,43,67,20,3.48,43.6,High
3965,69,63,78,90,40,2.32,64.0,Medium
3966,45,46,58,90,47,2.54,60.7,High
3967,85,62,45,39,35,2.46,44.9,High
3968,93,76,62,54,67,2.8,66.1,Low
3969,58,81,55,43,47,2.45,51.1,High
3970,71,38,58,59,41,2.71,50.8,Medium
3971,48,62,80,96,20,3.46,55.8,High
3972,51,89,35,71,61,3.22,63.2,High
3973,50,50,78,58,89,2.16,70.8,High
3974,85,87,25,87,22,3.28,54.6,Medium
3975,94,98,75,80,99,2.95,90.3,Low
3976,55,39,27,95,63,3.87,65.8,High
3977,40,35,46,84,46,2.58,55.7,High
3978,84,42,90,81,70,3.45,73.9,Low
3979,94,94,46,21,43,3.46,46.9,High
3980,92,49,65,25,39,2.44,43.7,High
3981,60,86,60,94,51,3.81,69.2,Low
3982,69,75,98,62,32,2.98,55.6,Medium
3983,52,37,44,59,62,3.36,55.8,High
3984,73,39,37,58,39,2.29,47.9,High
3985,43,96,31,47,21,2.52,39.5,High
3986,67,40,70,99,87,3.17,82.2,Low
3987,77,41,58,82,79,2.64,73.8,Low
3988,97,39,29,83,23,3.0,50.6,Medium
3989,70,54,93,31,36,2.75,45.4,High
3990,98,78,96,60,20,3.28,53.2,Medium
3991,94,78,73,48,52,2.97,59.7,Medium
3992,66,40,48,42,49,2.01,47.6,High
3993,44,91,60,99,24,3.3,58.8,High
3994,64,65,28,70,31,2.84,49.1,High
3995,42,68,82,64,51,2.68,58.8,High
3996,72,82,96,41,57,2.19,60.1,Medium
3997,43,85,56,29,36,2.44,41.5,High
3998,64,30,33,26,77,2.45,51.3,Medium
3999,59,85,92,92,59,3.87,74.8,High
4000,73,33,91,34,43,2.87,47.1,High
4001,65,59,58,96,31,2.08,59.4,Medium
4002,44,41,59,65,38,2.28,49.1,High
4003,74,64,73,80,48,2.16,64.3,Medium
4004,67,81,22,80,71,3.18,69.4,Low
4005,68,60,74,70,36,2.37,55.6,Medium
4006,48,97,52,57,92,3.0,73.6,High
4007,91,81,90,31,40,2.74,51.5,Medium
4008,77,36,38,96,79,3.61,75.5,Low
4009,89,51,53,85,94,2.64,82.4,Low
4010,45,85,97,73,39,2.92,60.2,High
4011,58,87,69,58,72,3.44,67.6,High
4012,99,93,66,95,99,2.87,93.9,Low
4013,83,41,65,58,82,3.59,69.1,Low
4014,96,36,75,97,76,3.32,80.2,Low
4015,50,84,76,49,48,2.82,54.9,High
4016,41,91,70,67,20,3.01,48.3,High
4017,86,84,73,50,78,3.93,70.5,Low
4018,83,65,47,44,83,3.32,65.9,Low
4019,83,53,38,87,91,3.81,79.9,Low
4020,48,73,46,70,90,2.36,73.7,High
4021,60,46,67,32,63,2.97,52.1,Medium
4022,63,31,38,82,67,3.82,64.6,Medium
4023,73,42,70,61,94,2.65,74.4,Low
4024,61,60,26,73,34,3.94,50.2,Medium
4025,42,57,48,86,54,2.19,62.1,High
4026,51,89,62,99,42,3.81,66.7,High
4027,67,56,88,75,72,2.89,72.4,Low
4028,69,44,77,38,64,2.15,56.0,Medium
4029,65,62,27,65,32,3.76,47.7,High
4030,87,49,61,34,53,2.5,51.1,Medium
4031,60,71,95,51,57,2.04,60.7,Medium
4032,67,41,61,68,89,2.27,72.9,Medium
4033,95,52,32,40,87,3.32,64.7,Medium
4034,65,43,45,84,24,3.96,50.1,Medium
4035,72,54,37,89,59,2.22,66.6,Medium
4036,60,60,61,46,89,2.92,67.5,Low
4037,74,83,70,42,40,2.36,51.3,Medium
4038,91,34,35,66,47,3.49,54.6,Medium
4039,73,42,22,31,22,2.24,31.8,High
4040,80,57,98,85,42,2.48,65.8,Medium
4041,90,72,64,24,91,2.39,66.2,Medium
4042,86,76,41,28,38,3.11,43.9,High
4043,57,67,42,39,94,3.75,65.9,High
4044,97,96,78,82,69,3.02,79.3,Low
4045,50,91,81,91,93,2.12,86.7,High
4046,96,68,87,92,77,3.13,83.5,Low
4047,62,66,73,90,39,3.6,62.7,Medium
4048,87,37,76,49,91,2.26,71.1,Medium
4049,61,81,42,35,72,2.15,57.7,Medium
4050,56,62,79,24,28,2.38,38.1,High
4051,44,71,92,48,23,3.49,44.3,High
4052,83,56,74,66,60,3.18,65.1,Low
4053,50,37,99,41,44,3.08,48.5,High
4054,69,52,82,97,53,2.5,70.6,Low
4055,54,93,75,76,92,2.66,81.8,High
4056,66,49,74,54,28,3.93,46.3,High
4057,74,45,44,79,94,2.48,77.6,Medium
4058,72,46,45,89,32,3.8,55.8,Medium
4059,59,48,68,79,28,3.16,52.4,High
4060,55,37,82,77,99,2.25,80.1,High
4061,73,67,64,22,23,2.93,36.2,High
4062,41,67,92,53,53,3.9,57.1,High
4063,74,82,98,64,26,2.84,55.0,Medium
4064,79,60,58,69,34,3.73,54.0,Medium
4065,95,73,84,21,57,2.51,54.3,Medium
4066,67,89,88,34,94,3.14,72.2,Low
4067,86,46,75,56,71,3.69,65.9,Low
4068,78,68,28,34,26,3.84,38.0,High
4069,45,71,89,79,64,2.97,69.8,High
4070,48,77,47,83,78,3.28,73.3,High
4071,59,41,64,71,40,2.01,53.7,High
4072,99,47,45,42,47,2.51,50.5,Medium
4073,40,35,47,56,22,2.56,37.8,High
4074,47,72,59,60,33,2.19,49.0,High
4075,94,64,34,76,21,2.56,50.4,Medium
4076,62,83,25,44,48,2.64,49.4,High
4077,42,91,46,56,37,3.94,49.5,High
4078,43,98,57,59,56,3.34,59.9,High
4079,97,45,87,65,64,2.85,68.0,Low
4080,64,37,94,79,64,3.98,68.8,Low
4081,86,60,83,38,43,2.31,51.5,Medium
4082,77,39,49,28,65,2.95,50.9,Medium
4083,54,85,22,88,31,3.29,54.9,High
4084,60,99,81,24,72,2.11,60.0,Medium
4085,74,49,31,45,64,3.43,54.5,Medium
4086,96,34,49,38,51,2.2,49.7,High
4087,92,52,57,49,37,2.28,49.6,High
4088,92,38,79,67,32,2.32,53.8,Medium
4089,85,87,57,35,23,3.86,42.6,High
4090,91,88,34,90,42,3.37,65.1,Low
4091,53,83,37,37,81,3.31,60.8,High
4092,75,75,71,75,73,3.11,73.8,Low
4093,51,51,48,40,93,2.59,64.2,High
4094,56,93,79,50,74,3.24,67.4,High
4095,78,37,40,20,88,2.82,56.7,Medium
4096,48,49,36,22,59,2.29,43.5,High
4097,74,80,37,44,33,3.38,45.5,High
4098,99,68,76,27,47,2.26,51.2,Medium
4099,52,66,56,84,91,2.38,79.0,High
4100,54,79,79,81,99,3.64,85.1,High
4101,57,63,57,26,90,3.32,61.5,High
4102,90,62,31,26,86,3.26,60.5,Medium
4103,72,60,94,27,48,2.84,49.9,High
4104,45,83,92,38,80,2.79,65.4,High
4105,98,73,20,36,87,3.38,64.7,Medium
4106,66,63,77,30,28,3.48,40.8,High
4107,62,91,22,68,36,3.02,52.3,Medium
4108,98,52,82,30,68,3.94,59.4,Medium
4109,66,75,40,60,82,3.91,68.9,Low
4110,73,85,42,81,97,2.82,83.1,Low
4111,95,36,28,71,65,3.64,63.2,Medium
4112,85,90,74,85,32,3.09,63.2,Medium
4113,77,32,38,87,64,3.02,66.4,Low
4114,53,67,81,94,72,2.11,77.1,High
4115,75,63,58,86,36,3.15,59.8,Medium
4116,92,73,95,59,66,3.8,70.1,Low
4117,47,59,46,24,81,3.56,54.8,High
4118,74,46,65,41,69,3.57,58.4,Medium
4119,58,88,53,56,62,2.32,61.5,High
4120,69,39,52,30,87,2.72,59.8,Medium
4121,53,47,69,63,94,2.47,73.4,High
